[Data: 20/05/14 14:22:22][Room.addPlayer] Jogador '5776' 'NATYZIN'; OldSlot: -1; NewSlot: 0
[Data: 20/05/14 14:30:31][Room.RemovePlayer] Jogador '5776' 'NATYZIN'; OldSlot: 0; NewSlot: -1
[Data: 20/05/14 14:30:45][Room.addPlayer] Jogador '5776' 'NATYZIN'; OldSlot: -1; NewSlot: 0
[Data: 20/05/14 14:41:22][Room.RemovePlayer] Jogador '5776' 'NATYZIN'; OldSlot: 0; NewSlot: -1
[Data: 20/05/14 14:45:25][Room.addPlayer] Jogador '5776' 'NATYZIN'; OldSlot: -1; NewSlot: 0
[Data: 20/05/14 14:45:31][Room.RemovePlayer] Jogador '5776' 'NATYZIN'; OldSlot: 0; NewSlot: -1
[Data: 20/05/14 15:23:08][Room.addPlayer] Jogador '5776' 'NATYZIN'; OldSlot: -1; NewSlot: 0
[Data: 20/05/14 15:23:32][ROOM_CHANGE_TEAM_REC] Jogador '5776' 'NATYZIN'; NewSlot: 1
[Data: 20/05/14 15:23:39][Room.addPlayer] Jogador '5784' 'Donkey05'; OldSlot: -1; NewSlot: 0
[Data: 20/05/14 16:00:09][Room.RemovePlayer] Jogador '5776' 'NATYZIN'; OldSlot: 1; NewSlot: -1
[Data: 20/05/14 16:00:12][Room.RemovePlayer] Jogador '5784' 'Donkey05'; OldSlot: 0; NewSlot: -1
