[.players1] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '18/05/20 17:39'
[.players1] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '18/05/20 19:45'
[.g venha no servidor 4 Waypiz] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '18/05/20 19:46'
[.g venha no servidor 4 Waypiz] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '18/05/20 19:47'
[.g estamos divulgando waypiz se quiser ajudar sera recompens] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '18/05/20 19:54'
[.g max milan venha no servidor 4] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '18/05/20 19:55'
[.players 1] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '181.220.186.241'; Date: '18/05/20 20:14'
[.players1] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '181.220.186.241'; Date: '18/05/20 20:15'
[.players1] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '181.220.186.241'; Date: '18/05/20 20:15'
[.players1] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '181.220.186.241'; Date: '18/05/20 20:29'
[.players1] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '181.220.186.241'; Date: '18/05/20 20:51'
[.players1] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '18/05/20 21:15'
[.players1] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '18/05/20 21:27'
[.players1] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '187.2.86.137'; Date: '19/05/20 00:46'
