[.setvip 5780 2] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '06/05/20 14:44'
[.changerank 5780 59] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '06/05/20 14:45'
[.help 5] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '06/05/20 15:01'
[.help5] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '06/05/20 15:01'
[.cpd 5780 300000] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '06/05/20 15:01'
[.g galera vou comer ja venho] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '06/05/20 15:33'
[.g dead falando] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '06/05/20 15:33'
[.g jonas falando ] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '187.2.86.137'; Date: '06/05/20 15:34'
[.g voh comer tambem ass. Jonas] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '187.2.86.137'; Date: '06/05/20 15:34'
[.g DestoyLife temos vip ta R$15,00 vem 50k de cash] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '187.2.86.137'; Date: '06/05/20 16:09'
[.g destoy life cade tu] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '187.2.86.137'; Date: '06/05/20 17:06'
[.g vai fia] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '187.2.86.137'; Date: '06/05/20 17:22'
[.g rumo a MAJOR boina vermelha] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '06/05/20 17:23'
[.g ja sou] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '187.2.86.137'; Date: '06/05/20 17:23'
[.g shelbt falta tu] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '187.2.86.137'; Date: '06/05/20 17:24'
[.g destroy life entra ai] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '187.2.86.137'; Date: '06/05/20 17:47'
[.g destroy life entra ai] playerId: 5760; Nick: 'GM CJonaas'; Login: 'cjonaas'; Ip: '187.2.86.137'; Date: '06/05/20 17:48'
[.help3] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '06/05/20 23:45'
[.help2] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '06/05/20 23:45'
