[.gift 5759 400006087] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 00:21'
[.ci 400006087] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 00:21'
[.help5] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 00:22'
[.cid 5759 400006087] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 00:23'
[.help5] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 00:24'
[.help4] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 00:24'
[.cid 5763 400006087] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 00:27'
[.players1] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 00:33'
[.help5] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:02'
[.banae2 5809] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:02'
[.banAE2 5809] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:02'
[.g usuario banido com sucesso] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:02'
[.changerank 5780 58] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:06'
[.changerank 5780 56] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:06'
[.changerank 5780 57] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:06'
[.changerank 5780 60] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:06'
[.changerank 5780 59] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:06'
[.changerank 5780 58] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:06'
[.changerank 5780 60] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:06'
[.ci 803007078] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:12'
[.ci 803007074] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:12'
[.ci 803007075] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:13'
[.ci 803007071] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:13'
[.ci 702001136] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:15'
[.ci 702001144] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:16'
[.ci 1001002056] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:17'
[.ci 1001002051] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:18'
[.ci 1001001055] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:19'
[.ci 1001001084] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:24'
[.ci 1001002157] playerId: 5759; Nick: 'GM DeadzoneV5'; Login: 'deadzonev5'; Ip: '131.221.62.12'; Date: '23/05/20 01:28'
